mapping_version	row_key_v1	manifest_ordinal	canonical_row_rank	canonical_dependency_rank	go_symbol	go_signature	family_contract_display_id	family_storage_id	wave	semantic_operation_id	dependency_tuple_hex	scalar_batch_display_id	scalar_batch_storage_id	api_transaction_display_id	api_transaction_storage_id	scalar_source	test_source	fuzz_source	benchmark_source
v1	rk-v1-77aa76335ad762665cb847cf5a21548c5cf838a40686bbe67b9af69c885437b7	32	29	29	ConvertUTF8ToUTF32	func ConvertUTF8ToUTF32(input []byte, dst []uint32) int	FC-v1-utf8-source	family-v1-e3d57665cb5b387f820e05dd9d3c910dcaf1edc252fb3e50ff7ce557253a68db	3	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	38323a726b2d76312d37376161373633333561643736323636356362383437636635613231353438633563663833386134303638366262653637623961663639633838353433376237006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf8-source-01	batch-v1-813694bfd929ab4de9c3aedb1a7d9b008774895e055122a7100294bf2af00e63	AP-v1-FC-v1-utf8-source	transaction-v1-06663658120577e6a29b02a85dd76da441bcfe681902429a68dde1fa7dd240c1	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/bele_tests.cpp;tests/convert_utf8_to_utf32_tests.cpp;tests/convert_utf8_to_utf32_with_errors_tests.cpp;tests/random_fuzzer.cpp;tests/simdutf_c_tests.cpp;tests/special_tests.cpp;tests/straight_c_test.c	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF8ToUTF32)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-b33d6e0272b8a4781ce06aa6cd053be275e05d86557edf668e208c50545bcecc	33	30	30	ConvertUTF8ToUTF32WithErrors	func ConvertUTF8ToUTF32WithErrors(input []byte, dst []uint32) Result	FC-v1-utf8-source	family-v1-e3d57665cb5b387f820e05dd9d3c910dcaf1edc252fb3e50ff7ce557253a68db	3	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	38323a726b2d76312d62333364366530323732623861343738316365303661613663643035336265323735653035643836353537656466363638653230386335303534356263656363006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf8-source-01	batch-v1-813694bfd929ab4de9c3aedb1a7d9b008774895e055122a7100294bf2af00e63	AP-v1-FC-v1-utf8-source	transaction-v1-06663658120577e6a29b02a85dd76da441bcfe681902429a68dde1fa7dd240c1	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/convert_utf8_to_utf32_with_errors_tests.cpp;tests/simdutf_c_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF8ToUTF32WithErrors)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-990d051843e234cab0a2c1d3979ae51c9f73f5633d9a31d1221ffb726decda68	38	31	31	ConvertValidUTF8ToUTF32	func ConvertValidUTF8ToUTF32(input []byte, dst []uint32) int	FC-v1-utf8-source	family-v1-e3d57665cb5b387f820e05dd9d3c910dcaf1edc252fb3e50ff7ce557253a68db	3	op-v1-e873fa9443cdd8f0da23033c51511f306b365bb447808f2c01e2a44185f4b40d	38323a726b2d76312d39393064303531383433653233346361623061326331643339373961653531633966373366353633336439613331643132323166666237323664656364613638006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf8-source-01	batch-v1-813694bfd929ab4de9c3aedb1a7d9b008774895e055122a7100294bf2af00e63	AP-v1-FC-v1-utf8-source	transaction-v1-06663658120577e6a29b02a85dd76da441bcfe681902429a68dde1fa7dd240c1	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf8_to_utf32_tests.cpp;tests/null_safety_tests.cpp;tests/special_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF8ToUTF32)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-39d339dfdc299a62bfa5e3709e08634d3514c773be66c5e1b5d34651a1a74c94	35	32	32	ConvertValidUTF8ToUTF16	func ConvertValidUTF8ToUTF16(input []byte, dst []uint16) int	FC-v1-utf8-source	family-v1-e3d57665cb5b387f820e05dd9d3c910dcaf1edc252fb3e50ff7ce557253a68db	3	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	3138383a726b2d76312d3339643333396466646332393961363262666135653337303965303836333464333531346337373362653636633565316235643334363531613161373463393400777261707065725f64656c656761746500726f7700726b2d76312d3037346432336435663765656230636166613638316338616135343334663035333535383264353133663331653239316538636465633264653434343961306200436f6e7665727456616c696455544638546f55544631364c453138383a726b2d76312d3339643333396466646332393961363262666135653337303965303836333464333531346337373362653636633565316235643334363531613161373463393400777261707065725f64656c656761746500726f7700726b2d76312d3265353539663862303862623836366663363635333934366536323366396234646331653430653536316130353665633231663838346364326333653838343400436f6e7665727456616c696455544638546f55544631364245	SB-v1-FC-v1-utf8-source-02	batch-v1-004f9b04a9e49f5720edff20b9d5038fb21a5d2d06a434a8a48d13e5584c4029	AP-v1-FC-v1-utf8-source	transaction-v1-06663658120577e6a29b02a85dd76da441bcfe681902429a68dde1fa7dd240c1	include/simdutf/implementation.h:1525; native-endian delegate to simdutf::convert_valid_utf8_to_utf16le or simdutf::convert_valid_utf8_to_utf16be	tests/CMakeLists.txt;tests/convert_utf8_to_utf16be_tests.cpp;tests/convert_valid_utf8_to_utf16be_tests.cpp;tests/convert_valid_utf8_to_utf16le_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/special_tests.cpp	fuzz/conversion.cpp	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-558f74c98fd2cc4d188820da2ffbfd7b325f33fb621434c858f6c14a45de60a1	22	33	33	ConvertUTF8ToUTF16	func ConvertUTF8ToUTF16(input []byte, dst []uint16) int	FC-v1-utf8-source	family-v1-e3d57665cb5b387f820e05dd9d3c910dcaf1edc252fb3e50ff7ce557253a68db	3	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	3138333a726b2d76312d3535386637346339386664326363346431383838323064613266666266643762333235663333666236323134333463383538663663313461343564653630613100777261707065725f64656c656761746500726f7700726b2d76312d3438323136653434643739376663643736393133646162366131346365623563656333353834663133383737396537373937313365303735303538396166303500436f6e7665727455544638546f55544631364c453138333a726b2d76312d3535386637346339386664326363346431383838323064613266666266643762333235663333666236323134333463383538663663313461343564653630613100777261707065725f64656c656761746500726f7700726b2d76312d3638633933316131323331623736343833333863306334633335633732323039613436383639616631663835313866663134333935613965306435646435613600436f6e7665727455544638546f55544631364245	SB-v1-FC-v1-utf8-source-02	batch-v1-004f9b04a9e49f5720edff20b9d5038fb21a5d2d06a434a8a48d13e5584c4029	AP-v1-FC-v1-utf8-source	transaction-v1-06663658120577e6a29b02a85dd76da441bcfe681902429a68dde1fa7dd240c1	include/simdutf/implementation.h:1067; native-endian delegate to simdutf::convert_utf8_to_utf16le or simdutf::convert_utf8_to_utf16be	tests/CMakeLists.txt;tests/atomic_base64_tests.cpp;tests/basic_fuzzer.cpp;tests/bele_tests.cpp;tests/convert_utf8_to_utf16be_tests.cpp;tests/convert_utf8_to_utf16be_with_errors_tests.cpp;tests/convert_utf8_to_utf16le_tests.cpp;tests/convert_utf8_to_utf16le_with_errors_tests.cpp;tests/convert_valid_utf8_to_utf16be_tests.cpp;tests/convert_valid_utf8_to_utf16le_tests.cpp;tests/helpers/compiletime_conversions.h;tests/helpers/test.cpp;tests/installation_tests/find/CMakeLists.txt;tests/installation_tests/from_fetch/CMakeLists.txt;tests/nostdlibcxx_c_api_test.c;tests/null_safety_tests.cpp;tests/random_fuzzer.cpp;tests/readme_tests.cpp;tests/simdutf_c_tests.cpp;tests/span_tests.cpp;tests/special_tests.cpp;tests/straight_c_test.c	fuzz/conversion.cpp;fuzz/roundtrip.cpp	benchmarks/alignment.cpp;benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h;benchmarks/src/cmdline.cpp;benchmarks/stream.cpp;benchmarks/threaded.cpp
v1	rk-v1-ddcfd69a57984ca3e6b56969a19ea5464acaf9cfe27ae4fc6231dfa60ff2b5df	29	34	34	ConvertUTF8ToUTF16WithErrors	func ConvertUTF8ToUTF16WithErrors(input []byte, dst []uint16) Result	FC-v1-utf8-source	family-v1-e3d57665cb5b387f820e05dd9d3c910dcaf1edc252fb3e50ff7ce557253a68db	3	op-v1-40ff3813edc41e431f3dfdfd52ef8beeeb37db6a3a1a28156be20f66ed3e1dca	3139333a726b2d76312d6464636664363961353739383463613365366235363936396131396561353436346163616639636665323761653466633632333164666136306666326235646600777261707065725f64656c656761746500726f7700726b2d76312d6136363562663138613363356665663137323831393665373533393063373537623835636538666461323931643936626133666336373733383965323730323600436f6e7665727455544638546f55544631364c45576974684572726f72733139333a726b2d76312d6464636664363961353739383463613365366235363936396131396561353436346163616639636665323761653466633632333164666136306666326235646600777261707065725f64656c656761746500726f7700726b2d76312d6639333935366637393034633964313236343235623164353464323261383634616664653938393138393832623762386234656631326262646661653165323700436f6e7665727455544638546f55544631364245576974684572726f7273	SB-v1-FC-v1-utf8-source-02	batch-v1-004f9b04a9e49f5720edff20b9d5038fb21a5d2d06a434a8a48d13e5584c4029	AP-v1-FC-v1-utf8-source	transaction-v1-06663658120577e6a29b02a85dd76da441bcfe681902429a68dde1fa7dd240c1	include/simdutf/implementation.h:1311; native-endian delegate to simdutf::convert_utf8_to_utf16le_with_errors or simdutf::convert_utf8_to_utf16be_with_errors	tests/convert_utf8_to_utf16le_with_errors_tests.cpp;tests/readme_tests.cpp;tests/simdutf_c_tests.cpp	not_applicable: no convert_utf8_to_utf16_with_errors occurrence under fuzz at pinned tree	not_applicable: no convert_utf8_to_utf16_with_errors occurrence under benchmarks at pinned tree
v1	rk-v1-7716c248a78131c1cd2d7d71a4b63de0f648a598ca7a2a6e1dc342bbff3d295d	43	35	35	ConvertUTF16LEToLatin1	func ConvertUTF16LEToLatin1(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	38323a726b2d76312d37373136633234386137383133316331636432643764373161346236336465306636343861353938636137613261366531646333343262626666336432393564006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_utf16le_to_latin1_tests.cpp;tests/convert_utf16le_to_latin1_tests_with_errors.cpp;tests/random_fuzzer.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16LEToLatin1)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-71f7396be385d439d54861f766e76c521912196952506b08b0645c190047c081	44	36	36	ConvertUTF16BEToLatin1	func ConvertUTF16BEToLatin1(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	38323a726b2d76312d37316637333936626533383564343339643534383631663736366537366335323139313231393639353235303662303862303634356331393030343763303831006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_utf16be_to_latin1_tests.cpp;tests/convert_utf16be_to_latin1_tests_with_errors.cpp;tests/random_fuzzer.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16BEToLatin1)	benchmarks/shortbench.cpp
v1	rk-v1-cf755350d3a290fb00fc37ff1b15b4f99cb3e7354990c33d8309bb32586cd1ec	48	37	37	ConvertUTF16LEToLatin1WithErrors	func ConvertUTF16LEToLatin1WithErrors(input []uint16, dst []byte) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	38323a726b2d76312d63663735353335306433613239306662303066633337666631623135623466393963623365373335343939306333336438333039626233323538366364316563006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/convert_utf16le_to_latin1_tests_with_errors.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16LEToLatin1WithErrors)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-f0dbe3e28b358dd52c48465bbab3c0f724ae39d7438cfef1e358781096f417f8	49	38	38	ConvertUTF16BEToLatin1WithErrors	func ConvertUTF16BEToLatin1WithErrors(input []uint16, dst []byte) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	38323a726b2d76312d66306462653365323862333538646435326334383436356262616233633066373234616533396437343338636665663165333538373831303936663431376638006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/convert_utf16be_to_latin1_tests_with_errors.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16BEToLatin1WithErrors)	not_applicable: no convert_utf16be_to_latin1_with_errors occurrence under benchmarks at pinned tree
v1	rk-v1-a13de744839582c7f284e5864c6f618984ab85a03e2455e8875d03cec8484a48	58	39	39	ConvertValidUTF16LEToLatin1	func ConvertValidUTF16LEToLatin1(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	3139343a726b2d76312d61313364653734343833393538326337663238346535383634633666363138393834616238356130336532343535653838373564303363656338343834613438007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3536663863303764303931353639333464393462393537646636653435613561333162633933383535666432383236666666613737613266656632343132386100436f6e7665727455544631364c45546f4c6174696e313139343a726b2d76312d61313364653734343833393538326337663238346535383634633666363138393834616238356130336532343535653838373564303363656338343834613438007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3736373561313031356365346135393761613561656537343538323163303234303638363032646263643730616133386338336562303436666562386666303800436f6e7665727455544631364c45546f4c6174696e313139343a726b2d76312d61313364653734343833393538326337663238346535383634633666363138393834616238356130336532343535653838373564303363656338343834613438007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d6133613265326230383765376433353539363430633932376237303130646665353265633966333266653539373163663034353130366633363931636631316600436f6e7665727455544631364c45546f4c6174696e313139343a726b2d76312d61313364653734343833393538326337663238346535383634633666363138393834616238356130336532343535653838373564303363656338343834613438007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d6634303136366333346530643965393233326437623732303234653561333863623034376235633837356438393832346531373835343061343666636532626300436f6e7665727455544631364c45546f4c6174696e31	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf16le_to_latin1_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF16LEToLatin1)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-dbd9fd31ba0eb336979e8e9e2c8839825c5c1f0c6c00ea5190088330d5fc92a5	59	40	40	ConvertValidUTF16BEToLatin1	func ConvertValidUTF16BEToLatin1(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	3139343a726b2d76312d64626439666433316261306562333336393739653865396532633838333938323563356331663063366330306561353139303038383333306435666339326135007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3134336437623465376339663263366636333562626161343836633464363965636230396464386264373932343034323839333033326537383931623864313200436f6e7665727455544631364245546f4c6174696e313139343a726b2d76312d64626439666433316261306562333336393739653865396532633838333938323563356331663063366330306561353139303038383333306435666339326135007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3835303038333862613930623461646162626136613531313335656639646130326137323734626630333566613966353333303861646430383230393537343700436f6e7665727455544631364245546f4c6174696e313139343a726b2d76312d64626439666433316261306562333336393739653865396532633838333938323563356331663063366330306561353139303038383333306435666339326135007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3839323930346137393039626639616137303036663161316234363735383161323466373039323035346264616263383430666264396538626365356339326100436f6e7665727455544631364245546f4c6174696e313139343a726b2d76312d64626439666433316261306562333336393739653865396532633838333938323563356331663063366330306561353139303038383333306435666339326135007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d6430336132623232336532356434306539356262613236343662613562396636326137626439393964396336353564613631346636393731396339656265383700436f6e7665727455544631364245546f4c6174696e31	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf16be_to_latin1_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF16BEToLatin1)	not_applicable: no convert_valid_utf16be_to_latin1 occurrence under benchmarks at pinned tree
v1	rk-v1-f2e6443ad52b9661747b23258c618d7ec64519039488f30ffbbbbba837330342	63	41	41	ConvertUTF16LEToUTF32	func ConvertUTF16LEToUTF32(input []uint16, dst []uint32) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	38323a726b2d76312d66326536343433616435326239363631373437623233323538633631386437656336343531393033393438386633306666626262626261383337333330333432006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/bele_tests.cpp;tests/convert_utf16le_to_utf32_tests.cpp;tests/convert_utf16le_to_utf32_with_errors_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16LEToUTF32)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-369041d2cf922f9ef88a5c4a0bef41dabc2be2507ad63169986230e12f2e158f	64	42	42	ConvertUTF16BEToUTF32	func ConvertUTF16BEToUTF32(input []uint16, dst []uint32) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	38323a726b2d76312d33363930343164326366393232663965663838613563346130626566343164616263326265323530376164363331363939383632333065313266326531353866006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/bele_tests.cpp;tests/convert_utf16be_to_utf32_tests.cpp;tests/convert_utf16be_to_utf32_with_errors_tests.cpp;tests/convert_utf16be_to_utf8_with_errors_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16BEToUTF32)	benchmarks/shortbench.cpp
v1	rk-v1-cf9a0dcde5bae92fccdc4f0d22f03784375c4b1e76b7c06dc1cf70539beebcaf	66	43	43	ConvertUTF16LEToUTF32WithErrors	func ConvertUTF16LEToUTF32WithErrors(input []uint16, dst []uint32) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	38323a726b2d76312d63663961306463646535626165393266636364633466306432326630333738343337356334623165373662376330366463316366373035333962656562636166006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/convert_utf16le_to_utf32_with_errors_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16LEToUTF32WithErrors)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-8a66f79068e809a3a1037f8934bfa37ddd8f855cd45f185ee7d9c929f26ca259	67	44	44	ConvertUTF16BEToUTF32WithErrors	func ConvertUTF16BEToUTF32WithErrors(input []uint16, dst []uint32) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	38323a726b2d76312d38613636663739303638653830396133613130333766383933346266613337646464386638353563643435663138356565376439633932396632366361323539006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_utf16be_to_utf32_with_errors_tests.cpp;tests/convert_utf16be_to_utf8_with_errors_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16BEToUTF32WithErrors)	not_applicable: no convert_utf16be_to_utf32_with_errors occurrence under benchmarks at pinned tree
v1	rk-v1-fd9c4f4ecc93a66ed2037ed394e8f6185abf782ee61961da4a8439017613d3c3	69	45	45	ConvertValidUTF16LEToUTF32	func ConvertValidUTF16LEToUTF32(input []uint16, dst []uint32) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	3139333a726b2d76312d66643963346634656363393361363665643230333765643339346538663631383561626637383265653631393631646134613834333930313736313364336333007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3130653534383635636439626166613933346538386264393234363636636166353633383233646566616366363630633865373731396365616539303665653400436f6e7665727455544631364c45546f55544633323139333a726b2d76312d66643963346634656363393361363665643230333765643339346538663631383561626637383265653631393631646134613834333930313736313364336333007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3131663066656666653061633832376134393462303063623430323133663463393836643264653065663334613237383761313539643465353364616237373300436f6e7665727455544631364c45546f55544633323139333a726b2d76312d66643963346634656363393361363665643230333765643339346538663631383561626637383265653631393631646134613834333930313736313364336333007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3565653265623764666539386239646639333435313432666235313661363834396265343038643531376262333530303763336261663433633965383431376500436f6e7665727455544631364c45546f55544633323139333a726b2d76312d66643963346634656363393361363665643230333765643339346538663631383561626637383265653631393631646134613834333930313736313364336333007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3762646365336638663061626562313535356361353737323033653036306636656239313466626535346461386534373163336633346261666636356438376500436f6e7665727455544631364c45546f5554463332	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf16le_to_utf32_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF16LEToUTF32)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
